2025-09-25 03:01:51 | logger_config        | INFO     | _setup_logging :100  | ================================================================================
2025-09-25 03:01:51 | logger_config        | INFO     | _setup_logging :101  | AMANUENSIS LOGGING SYSTEM INITIALIZED
2025-09-25 03:01:51 | logger_config        | INFO     | _setup_logging :102  | Main log file: logs\amanuensis_20250925_030151.log
2025-09-25 03:01:51 | logger_config        | INFO     | _setup_logging :103  | Error log file: logs\amanuensis_errors_20250925_030151.log
2025-09-25 03:01:51 | logger_config        | INFO     | _setup_logging :104  | Audio log file: logs\amanuensis_audio_20250925_030151.log
2025-09-25 03:01:51 | logger_config        | INFO     | _setup_logging :105  | ================================================================================
2025-09-25 03:01:51 | transcription_config | INFO     | get_device_config:118  | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 03:01:51 | health_monitor       | INFO     | __init__       :92   | Transcription Health Monitor initialized
2025-09-25 03:01:51 | health_monitor       | INFO     | start_monitoring:120  | Health monitoring started
2025-09-25 03:01:51 | enhanced_whisper     | INFO     | __init__       :217  | Enhanced Whisper Manager initialized: model=small, device=cuda
2025-09-25 03:01:51 | model_loader         | INFO     | load_whisper_model:76   | Loading model: small • cuda • float16
2025-09-25 03:01:52 | urllib3.connectionpool | DEBUG    | _new_conn      :1049 | Starting new HTTPS connection (1): huggingface.co:443
2025-09-25 03:01:52 | urllib3.connectionpool | DEBUG    | _make_request  :544  | https://huggingface.co:443 "GET /api/models/Systran/faster-whisper-small/revision/main HTTP/1.1" 200 2013
2025-09-25 03:01:52 | model_loader         | INFO     | load_whisper_model:85   | Model ready: small • cuda • float16
2025-09-25 03:01:52 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:01.000
2025-09-25 03:01:52 | faster_whisper       | DEBUG    | generate_segments:1157 | Processing segment at 00:00.000
2025-09-25 03:01:53 | faster_whisper       | DEBUG    | generate_with_fallback:1474 | Log probability threshold is not met with temperature 0.0 (-1.147425 < -1.000000)
2025-09-25 03:01:53 | faster_whisper       | DEBUG    | generate_segments:1201 | No speech threshold is met (0.875000 > 0.600000)
2025-09-25 03:01:53 | enhanced_whisper     | DEBUG    | _safe_cleanup_temp_file:530  | Successfully cleaned up temp file: C:\Users\nicol\AppData\Local\Temp\tmpizcgr1pw.wav
2025-09-25 03:01:53 | enhanced_whisper     | INFO     | load_model     :461  | Model small loaded successfully on cuda
