2025-09-25 02:10:02 | logger_config        | INFO     | _setup_logging :100  | ================================================================================
2025-09-25 02:10:02 | logger_config        | INFO     | _setup_logging :101  | AMANUENSIS LOGGING SYSTEM INITIALIZED
2025-09-25 02:10:02 | logger_config        | INFO     | _setup_logging :102  | Main log file: logs\amanuensis_20250925_021002.log
2025-09-25 02:10:02 | logger_config        | INFO     | _setup_logging :103  | Error log file: logs\amanuensis_errors_20250925_021002.log
2025-09-25 02:10:02 | logger_config        | INFO     | _setup_logging :104  | Audio log file: logs\amanuensis_audio_20250925_021002.log
2025-09-25 02:10:02 | logger_config        | INFO     | _setup_logging :105  | ================================================================================
2025-09-25 02:10:04 | audio_bridge         | DEBUG    | push_audio_frames:83   | audio_q overflow: dropping oldest frame
2025-09-25 02:10:04 | transcription_config | INFO     | get_device_config:103  | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 02:10:04 | health_monitor       | INFO     | __init__       :92   | Transcription Health Monitor initialized
2025-09-25 02:10:04 | health_monitor       | INFO     | start_monitoring:120  | Health monitoring started
2025-09-25 02:10:04 | enhanced_whisper     | INFO     | __init__       :122  | Enhanced Whisper Manager initialized: model=medium, device=cuda
2025-09-25 02:10:04 | enhanced_whisper     | ERROR    | ensure_mono_and_resample:152  | Resampling error: array of sample points is empty
2025-09-25 02:10:04 | transcription_config | INFO     | get_device_config:103  | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 02:10:04 | enhanced_whisper     | INFO     | __init__       :122  | Enhanced Whisper Manager initialized: model=medium, device=cuda
2025-09-25 02:10:04 | enhanced_whisper     | INFO     | load_model     :320  | Loading Whisper model: medium on cuda
2025-09-25 02:10:04 | whisper_model_manager | INFO     | __init__       :367  | WhisperModelManager initialized with models dir: G:\Projects\Amanuensis\whisper_models
2025-09-25 02:10:04 | transcription_config | INFO     | get_device_config:103  | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 02:10:04 | whisper_model_manager | DEBUG    | is_model_installed:383  | Checking if model 'medium' is installed (using cpu)
2025-09-25 02:10:07 | whisper_model_manager | DEBUG    | is_model_installed:396  | Model medium is installed and ready for use on cuda
2025-09-25 02:10:07 | urllib3.connectionpool | DEBUG    | _new_conn      :1049 | Starting new HTTPS connection (1): huggingface.co:443
2025-09-25 02:10:07 | urllib3.connectionpool | DEBUG    | _make_request  :544  | https://huggingface.co:443 "GET /api/models/Systran/faster-whisper-medium/revision/main HTTP/1.1" 200 2173
2025-09-25 02:10:09 | faster_whisper       | INFO     | transcribe     :855  | Processing audio with duration 00:01.000
2025-09-25 02:10:09 | faster_whisper       | DEBUG    | generate_segments:1157 | Processing segment at 00:00.000
2025-09-25 02:10:10 | faster_whisper       | DEBUG    | generate_with_fallback:1474 | Log probability threshold is not met with temperature 0.0 (-1.308693 < -1.000000)
2025-09-25 02:10:10 | faster_whisper       | DEBUG    | generate_segments:1201 | No speech threshold is met (0.868652 > 0.600000)
2025-09-25 02:10:10 | enhanced_whisper     | ERROR    | load_model     :355  | Failed to load model: Model test failed: [WinError 32] The process cannot access the file because it is being used by another process: 'C:\\Users\\nicol\\AppData\\Local\\Temp\\tmptvizknab.wav'
2025-09-25 02:10:10 | health_monitor       | ERROR    | report_error   :234  | [model_load] Failed to load model: Model test failed: [WinError 32] The process cannot access the file because it is being used by another process: 'C:\\Users\\nicol\\AppData\\Local\\Temp\\tmptvizknab.wav'
2025-09-25 02:10:10 | transcription_config | INFO     | get_device_config:103  | CUDA detected: NVIDIA GeForce RTX 5060 Ti (15.9GB VRAM) - Using GPU acceleration
2025-09-25 02:10:10 | enhanced_whisper     | INFO     | __init__       :122  | Enhanced Whisper Manager initialized: model=medium, device=cuda
2025-09-25 02:10:10 | audio_bridge         | DEBUG    | push_audio_frames:83   | audio_q overflow: dropping oldest frame
2025-09-25 02:10:11 | audio_bridge         | DEBUG    | push_audio_frames:83   | audio_q overflow: dropping oldest frame
